,t,f1,f2,f3,f4,f5,f6
363,3.63,40.0,40.0,0.0,0.0,0.0,0.0
364,3.64,40.0,40.0,0.0,0.0,0.0,0.0
365,3.65,40.0,40.0,0.0,0.0,0.0,0.0
366,3.66,40.0,40.0,0.0,0.0,0.0,0.0
367,3.67,40.0,40.0,0.0,0.0,0.0,0.0
368,3.68,40.0,40.0,0.0,0.0,0.0,0.0
369,3.69,40.0,40.0,0.0,0.0,0.0,0.0
370,3.7,40.0,40.0,0.0,0.0,0.0,0.0
371,3.71,40.0,40.0,0.0,0.0,0.0,0.0
372,3.72,40.0,40.0,0.0,0.0,0.0,0.0
373,3.73,40.0,40.0,0.0,0.0,0.0,0.0
374,3.74,40.0,40.0,0.0,0.0,0.0,0.0
375,3.75,40.0,40.0,0.0,0.0,0.0,0.0
376,3.7600000000000002,40.0,40.0,0.0,0.0,0.0,0.0
377,3.77,40.0,40.0,0.0,0.0,0.0,0.0
378,3.7800000000000002,40.0,40.0,0.0,0.0,0.0,0.0
379,3.79,40.0,40.0,0.0,0.0,0.0,0.0
380,3.8000000000000003,40.0,40.0,0.0,0.0,0.0,0.0
381,3.81,40.0,40.0,0.0,0.0,0.0,0.0
382,3.8200000000000003,40.0,40.0,0.0,0.0,0.0,0.0
383,3.83,40.0,40.0,0.0,0.0,0.0,0.0
384,3.84,40.0,40.0,0.0,0.0,0.0,0.0
385,3.85,40.0,40.0,0.0,0.0,0.0,0.0
386,3.86,40.0,40.0,0.0,0.0,0.0,0.0
387,3.87,40.0,40.0,0.0,0.0,0.0,0.0
388,3.88,40.0,40.0,0.0,0.0,0.0,0.0
389,3.89,40.0,40.0,0.0,0.0,0.0,0.0
390,3.9,40.0,40.0,0.0,0.0,0.0,0.0
391,3.91,40.0,40.0,0.0,0.0,0.0,0.0
392,3.92,40.0,40.0,0.0,0.0,0.0,0.0
393,3.93,40.0,40.0,0.0,0.0,0.0,0.0
394,3.94,40.0,40.0,0.0,0.0,0.0,0.0
395,3.95,40.0,40.0,0.0,0.0,0.0,0.0
396,3.96,40.0,40.0,0.0,0.0,0.0,0.0
397,3.97,40.0,40.0,0.0,0.0,0.0,0.0
